TableID,Frequency,Year,Quarter,Industry,IndustrYDescription,DataValue,NoteRef
1,A,2011,2011,445,Food and beverage stores,131.8,1
1,A,2011,2011,44RT,Retail trade,883.6,1
1,A,2011,2011,452,General merchandise stores,134.8,1
1,A,2011,2011,481,Air transportation,84.8,1
1,A,2011,2011,482,Rail transportation,36.6,1
1,A,2011,2011,483,Water transportation,14.1,1
1,A,2011,2011,484,Truck transportation,122.0,1
1,A,2011,2011,485,Transit and ground passenger transportation,34.2,1
1,A,2011,2011,486,Pipeline transportation,21.6,1
1,A,2011,2011,487OS,Other transportation and support activities,94.0,1
1,A,2011,2011,48TW,Transportation and warehousing,452.5,1
1,A,2011,2011,493,Warehousing and storage,45.2,1
1,A,2011,2011,4A0,Other retail,466.5,1
1,A,2011,2011,51,Information,763.0,1
1,A,2011,2011,511,"Publishing industries, except internet (includes software)",185.0,1
1,A,2011,2011,512,Motion picture and sound recording industries,85.1,1
1,A,2011,2011,513,Broadcasting and telecommunications,367.8,1
1,A,2011,2011,514,"Data processing, internet publishing, and other information services",125.0,1
1,A,2011,2011,52,Finance and insurance,1022.5,1
1,A,2011,2011,521CI,"Federal Reserve banks, credit intermediation, and related activities",461.5,1
1,A,2011,2011,523,"Securities, commodity contracts, and investments",173.4,1
1,A,2011,2011,524,Insurance carriers and related activities,385.4,1
1,A,2011,2011,525,"Funds, trusts, and other financial vehicles",2.1,1
1,A,2011,2011,53,Real estate and rental and leasing,2058.3,1
1,A,2011,2011,531,Real estate,1894.9,1
1,A,2011,2011,532RL,Rental and leasing services and lessors of intangible assets,163.3,1
1,A,2011,2011,54,"Professional, scientific, and technical services",1127.2,1
1,A,2011,2011,5411,Legal services,216.1,1
1,A,2011,2011,5412OP,"Miscellaneous professional, scientific, and technical services",686.2,1
1,A,2011,2011,5415,Computer systems design and related services,224.8,1
1,A,2011,2011,55,Management of companies and enterprises,277.9,1
1,A,2011,2011,56,Administrative and waste management services,455.0,1
1,A,2011,2011,561,Administrative and support services,412.4,1
1,A,2011,2011,562,Waste management and remediation services,42.5,1
1,A,2011,2011,6,"Educational services, health care, and social assistance",1356.2,1
1,A,2011,2011,61,Educational services,206.3,1
1,A,2011,2011,62,Health care and social assistance,1149.9,1
1,A,2011,2011,621,Ambulatory health care services,555.8,1
1,A,2011,2011,622,Hospitals,382.3,1
1,A,2011,2011,623,Nursing and residential care facilities,123.2,1
1,A,2011,2011,624,Social assistance,88.7,1
1,A,2011,2011,7,"Arts, entertainment, recreation, accommodation, and food services",581.9,1
1,A,2011,2011,71,"Arts, entertainment, and recreation",158.7,1
1,A,2011,2011,711AS,"Performing arts, spectator sports, museums, and related activities",93.0,1
1,A,2011,2011,713,"Amusements, gambling, and recreation industries",65.7,1
1,A,2011,2011,72,Accommodation and food services,423.2,1
1,A,2011,2011,721,Accommodation,122.0,1
1,A,2011,2011,722,Food services and drinking places,301.2,1
1,A,2011,2011,81,"Other services, except government",333.5,1
1,A,2011,2011,FIRE,"Finance, insurance, real estate, rental, and leasing",3080.8,1
1,A,2011,2011,G,Government,2138.6,1
1,A,2011,2011,GDP,Gross domestic product,15599.7,1
1,A,2011,2011,GF,Federal,713.8,1
1,A,2011,2011,GFE,Government enterprises,54.1,1
1,A,2011,2011,GFG,General government,659.8,1
1,A,2011,2011,GFGD,National defense,407.1,1
1,A,2011,2011,GFGN,Nondefense,252.6,1
1,A,2011,2011,GSL,State and local,1424.8,1
1,A,2011,2011,GSLE,Government enterprises,111.7,1
1,A,2011,2011,GSLG,General government,1313.1,1
1,A,2011,2011,HS,Housing,1523.9,1
1,A,2011,2011,ICT,Information-communications-technology-producing industries<sup>3</sup>,973.9,1;1.3.A
1,A,2011,2011,ORE,Other real estate,371.0,1
1,A,2011,2011,PGOOD,Private goods-producing industries<sup>1</sup>,2926.4,1;1.1.A
1,A,2011,2011,PROF,Professional and business services,1860.0,1
1,A,2011,2011,PSERV,Private services-producing industries<sup>2</sup>,10534.8,1;1.2.A
1,A,2011,2011,PVT,Private industries,13461.1,1
1,A,2012,2012,11,"Agriculture, forestry, fishing, and hunting",179.5,1
1,A,2012,2012,111CA,Farms,148.8,1
1,A,2012,2012,113FF,"Forestry, fishing, and related activities",30.7,1
1,A,2012,2012,21,Mining,360.5,1
1,A,2012,2012,211,Oil and gas extraction,224.9,1
1,A,2012,2012,212,"Mining, except oil and gas",67.0,1
1,A,2012,2012,213,Support activities for mining,68.6,1
1,A,2012,2012,22,Utilities,280.7,1
1,A,2012,2012,23,Construction,554.9,1
1,A,2012,2012,311FT,Food and beverage and tobacco products,220.1,1
1,A,2012,2012,313TT,Textile mills and textile product mills,16.0,1
1,A,2012,2012,315AL,Apparel and leather and allied products,10.0,1
1,A,2012,2012,31G,Manufacturing,1921.3,1
1,A,2012,2012,31ND,Nondurable goods,869.4,1
1,A,2012,2012,321,Wood products,25.8,1
1,A,2012,2012,322,Paper products,53.2,1
1,A,2012,2012,323,Printing and related support activities,38.4,1
1,A,2012,2012,324,Petroleum and coal products,159.1,1
1,A,2012,2012,325,Chemical products,305.0,1
1,A,2012,2012,326,Plastics and rubber products,67.7,1
1,A,2012,2012,327,Nonmetallic mineral products,42.7,1
1,A,2012,2012,331,Primary metals,65.8,1
1,A,2012,2012,332,Fabricated metal products,138.0,1
1,A,2012,2012,333,Machinery,153.0,1
1,A,2012,2012,334,Computer and electronic products,227.9,1
1,A,2012,2012,335,"Electrical equipment, appliances, and components",52.2,1
1,A,2012,2012,3361MV,"Motor vehicles, bodies and trailers, and parts",115.8,1
1,A,2012,2012,3364OT,Other transportation equipment,126.9,1
1,A,2012,2012,337,Furniture and related products,22.4,1
1,A,2012,2012,339,Miscellaneous manufacturing,81.4,1
1,A,2012,2012,33DG,Durable goods,1051.9,1
1,A,2012,2012,42,Wholesale trade,997.8,1
1,A,2012,2012,441,Motor vehicle and parts dealers,163.3,1
1,A,2012,2012,445,Food and beverage stores,133.8,1
1,A,2012,2012,44RT,Retail trade,923.4,1
1,A,2012,2012,452,General merchandise stores,134.2,1
1,A,2012,2012,481,Air transportation,88.1,1
1,A,2012,2012,482,Rail transportation,39.7,1
1,A,2012,2012,483,Water transportation,13.2,1
1,A,2012,2012,484,Truck transportation,128.4,1
1,A,2012,2012,485,Transit and ground passenger transportation,36.5,1
1,A,2012,2012,486,Pipeline transportation,25.3,1
1,A,2012,2012,487OS,Other transportation and support activities,94.9,1
1,A,2012,2012,48TW,Transportation and warehousing,473.3,1
1,A,2012,2012,493,Warehousing and storage,47.2,1
1,A,2012,2012,4A0,Other retail,492.1,1
1,A,2012,2012,51,Information,762.7,1
1,A,2012,2012,511,"Publishing industries, except internet (includes software)",189.8,1
1,A,2012,2012,512,Motion picture and sound recording industries,82.8,1
1,A,2012,2012,513,Broadcasting and telecommunications,372.3,1
1,A,2012,2012,514,"Data processing, internet publishing, and other information services",117.7,1
1,A,2012,2012,52,Finance and insurance,1169.4,1
1,A,2012,2012,521CI,"Federal Reserve banks, credit intermediation, and related activities",519.7,1
1,A,2012,2012,523,"Securities, commodity contracts, and investments",232.8,1
1,A,2012,2012,524,Insurance carriers and related activities,406.9,1
1,A,2012,2012,525,"Funds, trusts, and other financial vehicles",10.0,1
1,A,2012,2012,53,Real estate and rental and leasing,2119.7,1
1,A,2012,2012,531,Real estate,1946.0,1
1,A,2012,2012,532RL,Rental and leasing services and lessors of intangible assets,173.8,1
1,A,2012,2012,54,"Professional, scientific, and technical services",1191.8,1
1,A,2012,2012,5411,Legal services,217.5,1
1,A,2012,2012,5412OP,"Miscellaneous professional, scientific, and technical services",721.6,1
1,A,2012,2012,5415,Computer systems design and related services,252.7,1
1,A,2012,2012,55,Management of companies and enterprises,302.1,1
1,A,2012,2012,56,Administrative and waste management services,474.9,1
1,A,2012,2012,561,Administrative and support services,432.1,1
1,A,2012,2012,562,Waste management and remediation services,42.8,1
1,A,2012,2012,6,"Educational services, health care, and social assistance",1409.3,1
1,A,2012,2012,61,Educational services,214.2,1
1,A,2012,2012,62,Health care and social assistance,1195.1,1
1,A,2012,2012,621,Ambulatory health care services,574.6,1
1,A,2012,2012,622,Hospitals,398.5,1
1,A,2012,2012,623,Nursing and residential care facilities,126.0,1
1,A,2012,2012,624,Social assistance,96.0,1
1,A,2012,2012,7,"Arts, entertainment, recreation, accommodation, and food services",622.7,1
1,A,2012,2012,71,"Arts, entertainment, and recreation",171.8,1
1,A,2012,2012,711AS,"Performing arts, spectator sports, museums, and related activities",101.8,1
1,A,2012,2012,713,"Amusements, gambling, and recreation industries",70.0,1
1,A,2012,2012,72,Accommodation and food services,451.0,1
1,A,2012,2012,721,Accommodation,128.9,1
1,A,2012,2012,722,Food services and drinking places,322.1,1
1,A,2012,2012,81,"Other services, except government",348.6,1
1,A,2012,2012,FIRE,"Finance, insurance, real estate, rental, and leasing",3289.2,1
1,A,2012,2012,G,Government,2161.3,1
1,A,2012,2012,GDP,Gross domestic product,16254.0,1
1,A,2012,2012,GF,Federal,715.7,1
1,A,2012,2012,GFE,Government enterprises,52.0,1
1,A,2012,2012,GFG,General government,663.7,1
1,A,2012,2012,GFGD,National defense,407.6,1
1,A,2012,2012,GFGN,Nondefense,256.1,1
1,A,2012,2012,GSL,State and local,1445.6,1
1,A,2012,2012,GSLE,Government enterprises,120.1,1
1,A,2012,2012,GSLG,General government,1325.5,1
1,A,2012,2012,HS,Housing,1546.2,1
1,A,2012,2012,ICT,Information-communications-technology-producing industries<sup>3</sup>,985.9,1;1.3.A
1,A,2012,2012,ORE,Other real estate,399.8,1
1,A,2012,2012,PGOOD,Private goods-producing industries<sup>1</sup>,3016.2,1;1.1.A
1,A,2012,2012,PROF,Professional and business services,1968.9,1
1,A,2012,2012,PSERV,Private services-producing industries<sup>2</sup>,11076.5,1;1.2.A
1,A,2012,2012,PVT,Private industries,14092.7,1
1,A,2013,2013,11,"Agriculture, forestry, fishing, and hunting",215.8,1
1,A,2013,2013,111CA,Farms,184.5,1
1,A,2013,2013,113FF,"Forestry, fishing, and related activities",31.4,1
1,A,2013,2013,21,Mining,388.2,1
1,A,2013,2013,211,Oil and gas extraction,251.8,1
1,A,2013,2013,212,"Mining, except oil and gas",61.4,1
1,A,2013,2013,213,Support activities for mining,75.0,1
1,A,2013,2013,22,Utilities,287.6,1
1,A,2013,2013,23,Construction,594.7,1
1,A,2013,2013,311FT,Food and beverage and tobacco products,230.0,1
1,A,2013,2013,313TT,Textile mills and textile product mills,16.7,1
1,A,2013,2013,315AL,Apparel and leather and allied products,10.2,1
1,A,2013,2013,31G,Manufacturing,1970.5,1
1,A,2013,2013,31ND,Nondurable goods,886.8,1
1,A,2013,2013,321,Wood products,30.2,1
1,A,2013,2013,322,Paper products,56.6,1
1,A,2013,2013,323,Printing and related support activities,39.1,1
1,A,2013,2013,324,Petroleum and coal products,146.6,1
1,A,2013,2013,325,Chemical products,318.7,1
1,A,2013,2013,326,Plastics and rubber products,69.0,1
1,A,2013,2013,327,Nonmetallic mineral products,46.8,1
1,A,2013,2013,331,Primary metals,62.7,1
1,A,2013,2013,332,Fabricated metal products,141.0,1
1,A,2013,2013,333,Machinery,157.2,1
1,A,2013,2013,334,Computer and electronic products,228.0,1
1,A,2013,2013,335,"Electrical equipment, appliances, and components",57.5,1
1,A,2013,2013,3361MV,"Motor vehicles, bodies and trailers, and parts",123.3,1
1,A,2013,2013,3364OT,Other transportation equipment,133.2,1
1,A,2013,2013,337,Furniture and related products,23.9,1
1,A,2013,2013,339,Miscellaneous manufacturing,79.9,1
1,A,2013,2013,33DG,Durable goods,1083.7,1
1,A,2013,2013,42,Wholesale trade,1042.7,1
1,A,2013,2013,441,Motor vehicle and parts dealers,181.7,1
1,A,2013,2013,445,Food and beverage stores,139.6,1
1,A,2013,2013,44RT,Retail trade,979.7,1
1,A,2013,2013,452,General merchandise stores,134.0,1
1,A,2013,2013,481,Air transportation,93.6,1
1,A,2013,2013,482,Rail transportation,41.6,1
1,A,2013,2013,483,Water transportation,16.8,1
1,A,2013,2013,484,Truck transportation,134.5,1
1,A,2013,2013,485,Transit and ground passenger transportation,37.7,1
1,A,2013,2013,486,Pipeline transportation,27.0,1
1,A,2013,2013,487OS,Other transportation and support activities,99.1,1
1,A,2013,2013,48TW,Transportation and warehousing,497.4,1
1,A,2013,2013,493,Warehousing and storage,47.0,1
1,A,2013,2013,4A0,Other retail,524.4,1
1,A,2013,2013,51,Information,835.5,1
1,A,2013,2013,511,"Publishing industries, except internet (includes software)",196.1,1
1,A,2013,2013,512,Motion picture and sound recording industries,83.8,1
1,A,2013,2013,513,Broadcasting and telecommunications,409.5,1
1,A,2013,2013,514,"Data processing, internet publishing, and other information services",146.1,1
1,A,2013,2013,52,Finance and insurance,1153.5,1
1,A,2013,2013,521CI,"Federal Reserve banks, credit intermediation, and related activities",510.0,1
1,A,2013,2013,523,"Securities, commodity contracts, and investments",246.7,1
1,A,2013,2013,524,Insurance carriers and related activities,388.3,1
1,A,2013,2013,525,"Funds, trusts, and other financial vehicles",8.5,1
1,A,2013,2013,53,Real estate and rental and leasing,2215.2,1
1,A,2013,2013,531,Real estate,2034.3,1
1,A,2013,2013,532RL,Rental and leasing services and lessors of intangible assets,180.9,1
1,A,2013,2013,54,"Professional, scientific, and technical services",1211.7,1
1,A,2013,2013,5411,Legal services,220.6,1
1,A,2013,2013,5412OP,"Miscellaneous professional, scientific, and technical services",735.0,1
1,A,2013,2013,5415,Computer systems design and related services,256.1,1
1,A,2013,2013,55,Management of companies and enterprises,319.4,1
1,A,2013,2013,56,Administrative and waste management services,490.1,1
1,A,2013,2013,561,Administrative and support services,446.9,1
1,A,2013,2013,562,Waste management and remediation services,43.2,1
1,A,2013,2013,6,"Educational services, health care, and social assistance",1450.0,1
1,A,2013,2013,61,Educational services,217.0,1
1,A,2013,2013,62,Health care and social assistance,1233.0,1
1,A,2013,2013,621,Ambulatory health care services,594.1,1
1,A,2013,2013,622,Hospitals,407.7,1
1,A,2013,2013,623,Nursing and residential care facilities,129.2,1
1,A,2013,2013,624,Social assistance,101.9,1
1,A,2013,2013,7,"Arts, entertainment, recreation, accommodation, and food services",653.1,1
1,A,2013,2013,71,"Arts, entertainment, and recreation",177.2,1
1,A,2013,2013,711AS,"Performing arts, spectator sports, museums, and related activities",104.2,1
1,A,2013,2013,713,"Amusements, gambling, and recreation industries",73.0,1
1,A,2013,2013,72,Accommodation and food services,475.9,1
1,A,2013,2013,721,Accommodation,138.3,1
1,A,2013,2013,722,Food services and drinking places,337.6,1
1,A,2013,2013,81,"Other services, except government",360.5,1
1,A,2013,2013,FIRE,"Finance, insurance, real estate, rental, and leasing",3368.7,1
1,A,2013,2013,G,Government,2215.2,1
1,A,2013,2013,GDP,Gross domestic product,16880.7,1
1,A,2013,2013,GF,Federal,706.3,1
1,A,2013,2013,GFE,Government enterprises,47.7,1
1,A,2013,2013,GFG,General government,658.6,1
1,A,2013,2013,GFGD,National defense,400.2,1
1,A,2013,2013,GFGN,Nondefense,258.4,1
1,A,2013,2013,GSL,State and local,1508.9,1
1,A,2013,2013,GSLE,Government enterprises,127.8,1
1,A,2013,2013,GSLG,General government,1381.1,1
1,A,2013,2013,HS,Housing,1588.2,1
1,A,2013,2013,ICT,Information-communications-technology-producing industries<sup>3</sup>,1064.8,1;1.3.A
1,A,2013,2013,ORE,Other real estate,446.1,1
1,A,2013,2013,PGOOD,Private goods-producing industries<sup>1</sup>,3169.3,1;1.1.A
1,A,2013,2013,PROF,Professional and business services,2021.2,1
1,A,2013,2013,PSERV,Private services-producing industries<sup>2</sup>,11496.3,1;1.2.A
1,A,2013,2013,PVT,Private industries,14665.5,1
1,A,2014,2014,11,"Agriculture, forestry, fishing, and hunting",200.6,1
1,A,2014,2014,111CA,Farms,167.1,1
1,A,2014,2014,113FF,"Forestry, fishing, and related activities",33.5,1
1,A,2014,2014,21,Mining,418.1,1
1,A,2014,2014,211,Oil and gas extraction,268.8,1
1,A,2014,2014,212,"Mining, except oil and gas",57.0,1
1,A,2014,2014,213,Support activities for mining,92.2,1
1,A,2014,2014,22,Utilities,299.3,1
1,A,2014,2014,23,Construction,649.9,1
1,A,2014,2014,311FT,Food and beverage and tobacco products,241.7,1
1,A,2014,2014,313TT,Textile mills and textile product mills,17.7,1
1,A,2014,2014,315AL,Apparel and leather and allied products,9.9,1
1,A,2014,2014,31G,Manufacturing,2009.7,1
1,A,2014,2014,31ND,Nondurable goods,903.6,1
1,A,2014,2014,321,Wood products,30.3,1
1,A,2014,2014,322,Paper products,57.0,1
1,A,2014,2014,323,Printing and related support activities,39.2,1
1,A,2014,2014,324,Petroleum and coal products,147.8,1
1,A,2014,2014,325,Chemical products,323.5,1
1,A,2014,2014,326,Plastics and rubber products,66.9,1
1,A,2014,2014,327,Nonmetallic mineral products,48.6,1
1,A,2014,2014,331,Primary metals,64.5,1
1,A,2014,2014,332,Fabricated metal products,142.1,1
1,A,2014,2014,333,Machinery,158.3,1
1,A,2014,2014,334,Computer and electronic products,231.5,1
1,A,2014,2014,335,"Electrical equipment, appliances, and components",53.4,1
1,A,2014,2014,3361MV,"Motor vehicles, bodies and trailers, and parts",133.0,1
1,A,2014,2014,3364OT,Other transportation equipment,138.7,1
1,A,2014,2014,337,Furniture and related products,25.4,1
1,A,2014,2014,339,Miscellaneous manufacturing,80.3,1
1,A,2014,2014,33DG,Durable goods,1106.1,1
1,A,2014,2014,42,Wholesale trade,1092.1,1
1,A,2014,2014,441,Motor vehicle and parts dealers,194.3,1
1,A,2014,2014,445,Food and beverage stores,143.6,1
1,A,2014,2014,44RT,Retail trade,1018.2,1
1,A,2014,2014,452,General merchandise stores,138.7,1
1,A,2014,2014,481,Air transportation,101.6,1
1,A,2014,2014,482,Rail transportation,45.2,1
1,A,2014,2014,483,Water transportation,16.8,1
1,A,2014,2014,484,Truck transportation,148.6,1
1,A,2014,2014,485,Transit and ground passenger transportation,40.0,1
1,A,2014,2014,486,Pipeline transportation,30.2,1
1,A,2014,2014,487OS,Other transportation and support activities,103.8,1
1,A,2014,2014,48TW,Transportation and warehousing,533.6,1
1,A,2014,2014,493,Warehousing and storage,47.2,1
1,A,2014,2014,4A0,Other retail,541.6,1
1,A,2014,2014,51,Information,848.8,1
1,A,2014,2014,511,"Publishing industries, except internet (includes software)",203.8,1
1,A,2014,2014,512,Motion picture and sound recording industries,83.7,1
1,A,2014,2014,513,Broadcasting and telecommunications,400.7,1
1,A,2014,2014,514,"Data processing, internet publishing, and other information services",160.6,1
1,A,2014,2014,52,Finance and insurance,1295.7,1
1,A,2014,2014,521CI,"Federal Reserve banks, credit intermediation, and related activities",562.6,1
1,A,2014,2014,523,"Securities, commodity contracts, and investments",228.1,1
1,A,2014,2014,524,Insurance carriers and related activities,493.3,1
1,A,2014,2014,525,"Funds, trusts, and other financial vehicles",11.6,1
1,A,2014,2014,53,Real estate and rental and leasing,2274.2,1
1,A,2014,2014,531,Real estate,2088.6,1
1,A,2014,2014,532RL,Rental and leasing services and lessors of intangible assets,185.6,1
1,A,2014,2014,54,"Professional, scientific, and technical services",1269.5,1
1,A,2014,2014,5411,Legal services,228.3,1
1,A,2014,2014,5412OP,"Miscellaneous professional, scientific, and technical services",773.8,1
1,A,2014,2014,5415,Computer systems design and related services,267.5,1
1,A,2014,2014,55,Management of companies and enterprises,332.2,1
1,A,2014,2014,56,Administrative and waste management services,518.3,1
1,A,2014,2014,561,Administrative and support services,472.4,1
1,A,2014,2014,562,Waste management and remediation services,46.0,1
1,A,2014,2014,6,"Educational services, health care, and social assistance",1495.0,1
1,A,2014,2014,61,Educational services,224.8,1
1,A,2014,2014,62,Health care and social assistance,1270.2,1
1,A,2014,2014,621,Ambulatory health care services,610.9,1
1,A,2014,2014,622,Hospitals,419.7,1
1,A,2014,2014,623,Nursing and residential care facilities,132.8,1
1,A,2014,2014,624,Social assistance,106.8,1
1,A,2014,2014,7,"Arts, entertainment, recreation, accommodation, and food services",692.5,1
1,A,2014,2014,71,"Arts, entertainment, and recreation",187.9,1
1,A,2014,2014,711AS,"Performing arts, spectator sports, museums, and related activities",111.6,1
1,A,2014,2014,713,"Amusements, gambling, and recreation industries",76.3,1
1,A,2014,2014,72,Accommodation and food services,504.5,1
1,A,2014,2014,721,Accommodation,145.8,1
1,A,2014,2014,722,Food services and drinking places,358.8,1
1,A,2014,2014,81,"Other services, except government",384.7,1
1,A,2014,2014,FIRE,"Finance, insurance, real estate, rental, and leasing",3569.9,1
1,A,2014,2014,G,Government,2275.6,1
1,A,2014,2014,GDP,Gross domestic product,17608.1,1
1,A,2014,2014,GF,Federal,719.3,1
1,A,2014,2014,GFE,Government enterprises,51.4,1
1,A,2014,2014,GFG,General government,667.9,1
1,A,2014,2014,GFGD,National defense,400.7,1
1,A,2014,2014,GFGN,Nondefense,267.2,1
1,A,2014,2014,GSL,State and local,1556.3,1
1,A,2014,2014,GSLE,Government enterprises,134.5,1
1,A,2014,2014,GSLG,General government,1421.8,1
1,A,2014,2014,HS,Housing,1628.2,1
1,A,2014,2014,ICT,Information-communications-technology-producing industries<sup>3</sup>,1094.8,1;1.3.A
1,A,2014,2014,ORE,Other real estate,460.4,1
1,A,2014,2014,PGOOD,Private goods-producing industries<sup>1</sup>,3278.3,1;1.1.A
1,A,2014,2014,PROF,Professional and business services,2120.1,1
1,A,2014,2014,PSERV,Private services-producing industries<sup>2</sup>,12054.2,1;1.2.A
1,A,2014,2014,PVT,Private industries,15332.5,1
1,A,2015,2015,11,"Agriculture, forestry, fishing, and hunting",182.1,1
1,A,2015,2015,111CA,Farms,146.3,1
1,A,2015,2015,113FF,"Forestry, fishing, and related activities",35.9,1
1,A,2015,2015,21,Mining,262.3,1
1,A,2015,2015,211,Oil and gas extraction,151.6,1
1,A,2015,2015,212,"Mining, except oil and gas",47.9,1
1,A,2015,2015,213,Support activities for mining,62.8,1
1,A,2015,2015,22,Utilities,300.5,1
1,A,2015,2015,23,Construction,715.3,1
1,A,2015,2015,311FT,Food and beverage and tobacco products,266.7,1
1,A,2015,2015,313TT,Textile mills and textile product mills,17.7,1
1,A,2015,2015,315AL,Apparel and leather and allied products,9.7,1
1,A,2015,2015,31G,Manufacturing,2071.1,1
1,A,2015,2015,31ND,Nondurable goods,926.7,1
1,A,2015,2015,321,Wood products,31.5,1
1,A,2015,2015,322,Paper products,60.0,1
1,A,2015,2015,323,Printing and related support activities,40.4,1
1,A,2015,2015,324,Petroleum and coal products,131.4,1
1,A,2015,2015,325,Chemical products,323.3,1
1,A,2015,2015,326,Plastics and rubber products,77.5,1
1,A,2015,2015,327,Nonmetallic mineral products,53.0,1
1,A,2015,2015,331,Primary metals,60.5,1
1,A,2015,2015,332,Fabricated metal products,144.3,1
1,A,2015,2015,333,Machinery,149.0,1
1,A,2015,2015,334,Computer and electronic products,242.4,1
1,A,2015,2015,335,"Electrical equipment, appliances, and components",61.4,1
1,A,2015,2015,3361MV,"Motor vehicles, bodies and trailers, and parts",146.7,1
1,A,2015,2015,3364OT,Other transportation equipment,148.0,1
1,A,2015,2015,337,Furniture and related products,28.4,1
1,A,2015,2015,339,Miscellaneous manufacturing,79.3,1
1,A,2015,2015,33DG,Durable goods,1144.5,1
1,A,2015,2015,42,Wholesale trade,1148.6,1
1,A,2015,2015,441,Motor vehicle and parts dealers,209.4,1
1,A,2015,2015,445,Food and beverage stores,151.7,1
1,A,2015,2015,44RT,Retail trade,1081.2,1
1,A,2015,2015,452,General merchandise stores,144.2,1
1,A,2015,2015,481,Air transportation,116.0,1
1,A,2015,2015,482,Rail transportation,46.2,1
1,A,2015,2015,483,Water transportation,16.7,1
1,A,2015,2015,484,Truck transportation,161.5,1
1,A,2015,2015,485,Transit and ground passenger transportation,41.3,1
1,A,2015,2015,486,Pipeline transportation,36.8,1
1,A,2015,2015,487OS,Other transportation and support activities,114.4,1
1,A,2015,2015,48TW,Transportation and warehousing,583.9,1
1,A,2015,2015,493,Warehousing and storage,51.1,1
1,A,2015,2015,4A0,Other retail,575.9,1
1,A,2015,2015,51,Information,913.1,1
1,A,2015,2015,511,"Publishing industries, except internet (includes software)",209.0,1
1,A,2015,2015,512,Motion picture and sound recording industries,89.8,1
1,A,2015,2015,513,Broadcasting and telecommunications,436.0,1
1,A,2015,2015,514,"Data processing, internet publishing, and other information services",178.4,1
1,A,2015,2015,52,Finance and insurance,1390.6,1
1,A,2015,2015,521CI,"Federal Reserve banks, credit intermediation, and related activities",585.4,1
1,A,2015,2015,523,"Securities, commodity contracts, and investments",231.3,1
1,A,2015,2015,524,Insurance carriers and related activities,565.5,1
1,A,2015,2015,525,"Funds, trusts, and other financial vehicles",8.3,1
1,A,2015,2015,53,Real estate and rental and leasing,2338.0,1
1,A,2015,2015,531,Real estate,2140.7,1
1,A,2015,2015,532RL,Rental and leasing services and lessors of intangible assets,197.4,1
1,A,2015,2015,54,"Professional, scientific, and technical services",1349.7,1
1,A,2015,2015,5411,Legal services,242.8,1
1,A,2015,2015,5412OP,"Miscellaneous professional, scientific, and technical services",820.2,1
1,A,2015,2015,5415,Computer systems design and related services,286.7,1
1,A,2015,2015,55,Management of companies and enterprises,347.0,1
1,A,2015,2015,56,Administrative and waste management services,540.3,1
1,A,2015,2015,561,Administrative and support services,492.8,1
1,A,2015,2015,562,Waste management and remediation services,47.5,1
1,A,2015,2015,6,"Educational services, health care, and social assistance",1574.9,1
1,A,2015,2015,61,Educational services,231.3,1
1,A,2015,2015,62,Health care and social assistance,1343.6,1
1,A,2015,2015,621,Ambulatory health care services,642.8,1
1,A,2015,2015,622,Hospitals,449.1,1
1,A,2015,2015,623,Nursing and residential care facilities,138.2,1
1,A,2015,2015,624,Social assistance,113.4,1
1,A,2015,2015,7,"Arts, entertainment, recreation, accommodation, and food services",748.8,1
1,A,2015,2015,71,"Arts, entertainment, and recreation",191.4,1
1,A,2015,2015,711AS,"Performing arts, spectator sports, museums, and related activities",111.5,1
1,A,2015,2015,713,"Amusements, gambling, and recreation industries",79.9,1
1,A,2015,2015,72,Accommodation and food services,557.5,1
1,A,2015,2015,721,Accommodation,162.6,1
1,A,2015,2015,722,Food services and drinking places,394.9,1
1,A,2015,2015,81,"Other services, except government",403.5,1
1,A,2015,2015,FIRE,"Finance, insurance, real estate, rental, and leasing",3728.6,1
1,A,2015,2015,G,Government,2344.0,1
1,A,2015,2015,GDP,Gross domestic product,18295.0,1
1,A,2015,2015,GF,Federal,734.5,1
1,A,2015,2015,GFE,Government enterprises,59.9,1
1,A,2015,2015,GFG,General government,674.6,1
1,A,2015,2015,GFGD,National defense,399.0,1
1,A,2015,2015,GFGN,Nondefense,275.6,1
1,A,2015,2015,GSL,State and local,1609.5,1
1,A,2015,2015,GSLE,Government enterprises,140.9,1
1,A,2015,2015,GSLG,General government,1468.5,1
1,A,2015,2015,HS,Housing,1672.3,1
1,A,2015,2015,ICT,Information-communications-technology-producing industries<sup>3</sup>,1178.3,1;1.3.A
1,A,2015,2015,ORE,Other real estate,468.4,1
1,A,2015,2015,PGOOD,Private goods-producing industries<sup>1</sup>,3230.9,1;1.1.A
1,A,2015,2015,PROF,Professional and business services,2237.0,1
1,A,2015,2015,PSERV,Private services-producing industries<sup>2</sup>,12720.1,1;1.2.A
1,A,2015,2015,PVT,Private industries,15951.0,1
1,A,2016,2016,11,"Agriculture, forestry, fishing, and hunting",167.5,1
1,A,2016,2016,111CA,Farms,130.3,1
1,A,2016,2016,113FF,"Forestry, fishing, and related activities",37.2,1
1,A,2016,2016,21,Mining,211.8,1
1,A,2016,2016,211,Oil and gas extraction,131.1,1
1,A,2016,2016,212,"Mining, except oil and gas",44.5,1
1,A,2016,2016,213,Support activities for mining,36.2,1
1,A,2016,2016,22,Utilities,303.4,1
1,A,2016,2016,23,Construction,776.8,1
