"LineNumber","LineDescription","TimePeriod","DataValue"
"13","Economic affairs","2018","352,399"
"13","Economic affairs","2019","372,359"
"13","Economic affairs","2020","1,034,387"
"13","Economic affairs","2021","977,417"
"13","Economic affairs","2022","461,997"
"13","Economic affairs","2023","475,333"
"13","Economic affairs","2024","493,922"
"14","Transportation","1959","5,791"
"14","Transportation","1960","6,090"
"14","Transportation","1961","6,514"
"14","Transportation","1962","6,882"
"14","Transportation","1963","7,243"
"14","Transportation","1964","7,642"
"14","Transportation","1965","8,091"
"14","Transportation","1966","8,759"
"14","Transportation","1967","9,517"
"14","Transportation","1968","10,243"
"14","Transportation","1969","11,270"
"14","Transportation","1970","12,627"
"14","Transportation","1971","13,933"
"14","Transportation","1972","15,037"
"14","Transportation","1973","16,588"
"14","Transportation","1974","19,708"
"14","Transportation","1975","22,582"
"14","Transportation","1976","23,539"
"14","Transportation","1977","25,250"
"14","Transportation","1978","27,436"
"14","Transportation","1979","30,208"
"14","Transportation","1980","34,194"
"14","Transportation","1981","37,491"
"14","Transportation","1982","40,557"
"14","Transportation","1983","42,524"
"14","Transportation","1984","44,253"
"14","Transportation","1985","46,641"
"14","Transportation","1986","48,224"
"14","Transportation","1987","49,797"
"14","Transportation","1988","52,309"
"14","Transportation","1989","54,314"
"14","Transportation","1990","57,589"
"14","Transportation","1991","61,238"
"14","Transportation","1992","64,405"
"14","Transportation","1993","66,685"
"14","Transportation","1994","70,404"
"14","Transportation","1995","72,273"
"14","Transportation","1996","74,960"
"14","Transportation","1997","79,298"
"14","Transportation","1998","80,362"
"14","Transportation","1999","85,349"
"14","Transportation","2000","90,234"
"14","Transportation","2001","100,716"
"14","Transportation","2002","104,737"
"14","Transportation","2003","113,546"
"14","Transportation","2004","114,888"
"14","Transportation","2005","123,641"
"14","Transportation","2006","132,359"
"14","Transportation","2007","141,093"
"14","Transportation","2008","152,250"
"14","Transportation","2009","154,630"
"14","Transportation","2010","158,077"
"14","Transportation","2011","163,814"
"14","Transportation","2012","167,607"
"14","Transportation","2013","171,020"
"14","Transportation","2014","175,228"
"14","Transportation","2015","178,028"
"14","Transportation","2016","178,514"
"14","Transportation","2017","183,927"
"14","Transportation","2018","193,558"
"14","Transportation","2019","200,941"
"14","Transportation","2020","217,580"
"14","Transportation","2021","235,544"
"14","Transportation","2022","257,902"
"14","Transportation","2023","253,086"
"14","Transportation","2024","262,560"
"15","Highways","1959","4,590"
"15","Highways","1960","4,815"
"15","Highways","1961","5,078"
"15","Highways","1962","5,368"
"15","Highways","1963","5,695"
"15","Highways","1964","6,005"
"15","Highways","1965","6,418"
"15","Highways","1966","6,967"
"15","Highways","1967","7,532"
"15","Highways","1968","8,172"
"15","Highways","1969","9,039"
"15","Highways","1970","10,028"
"15","Highways","1971","10,908"
"15","Highways","1972","11,668"
"15","Highways","1973","12,887"
"15","Highways","1974","15,558"
"15","Highways","1975","17,432"
"15","Highways","1976","17,937"
"15","Highways","1977","18,736"
"15","Highways","1978","20,392"
"15","Highways","1979","22,285"
"15","Highways","1980","25,233"
"15","Highways","1981","28,428"
"15","Highways","1982","31,130"
"15","Highways","1983","32,204"
"15","Highways","1984","33,414"
"15","Highways","1985","35,622"
"15","Highways","1986","37,913"
"15","Highways","1987","39,432"
"15","Highways","1988","40,895"
"15","Highways","1989","42,609"
"15","Highways","1990","45,434"
"15","Highways","1991","48,030"
"15","Highways","1992","50,120"
"15","Highways","1993","52,303"
"15","Highways","1994","55,440"
"15","Highways","1995","58,009"
"15","Highways","1996","60,449"
"15","Highways","1997","62,899"
"15","Highways","1998","65,526"
"15","Highways","1999","70,402"
"15","Highways","2000","74,829"
"15","Highways","2001","79,028"
"15","Highways","2002","82,654"
"15","Highways","2003","85,002"
"15","Highways","2004","89,048"
"15","Highways","2005","96,716"
"15","Highways","2006","104,114"
"15","Highways","2007","113,789"
"15","Highways","2008","121,623"
"15","Highways","2009","122,990"
"15","Highways","2010","123,502"
"15","Highways","2011","127,887"
"15","Highways","2012","131,995"
"15","Highways","2013","136,875"
"15","Highways","2014","140,588"
"15","Highways","2015","141,844"
"15","Highways","2016","142,678"
"15","Highways","2017","145,939"
"15","Highways","2018","153,675"
"15","Highways","2019","160,818"
"15","Highways","2020","161,329"
"15","Highways","2021","172,460"
"15","Highways","2022","188,103"
"15","Highways","2023","194,640"
"15","Highways","2024","202,831"
"16","Air","1959","497"
"16","Air","1960","531"
"16","Air","1961","661"
"16","Air","1962","689"
"16","Air","1963","691"
"16","Air","1964","759"
"16","Air","1965","743"
"16","Air","1966","820"
"16","Air","1967","881"
"16","Air","1968","896"
"16","Air","1969","1,027"
"16","Air","1970","1,297"
"16","Air","1971","1,492"
"16","Air","1972","1,522"
"16","Air","1973","1,626"
"16","Air","1974","1,808"
"16","Air","1975","1,910"
"16","Air","1976","2,047"
"16","Air","1977","2,198"
"16","Air","1978","2,317"
"16","Air","1979","2,393"
"16","Air","1980","2,558"
"16","Air","1981","2,691"
"16","Air","1982","2,650"
"16","Air","1983","3,430"
"16","Air","1984","3,644"
"16","Air","1985","4,076"
"16","Air","1986","4,113"
"16","Air","1987","3,986"
"16","Air","1988","4,484"
"16","Air","1989","4,834"
"16","Air","1990","5,094"
"16","Air","1991","5,422"
"16","Air","1992","6,118"
"16","Air","1993","6,064"
"16","Air","1994","5,970"
"16","Air","1995","5,752"
"16","Air","1996","6,147"
"16","Air","1997","8,099"
"16","Air","1998","7,768"
"16","Air","1999","7,858"
"16","Air","2000","7,889"
"16","Air","2001","13,950"
"16","Air","2002","13,439"
"16","Air","2003","18,210"
"16","Air","2004","14,987"
"16","Air","2005","15,339"
"16","Air","2006","16,286"
"16","Air","2007","16,235"
"16","Air","2008","17,861"
"16","Air","2009","18,017"
"16","Air","2010","19,183"
"16","Air","2011","20,000"
"16","Air","2012","20,407"
"16","Air","2013","19,486"
"16","Air","2014","19,802"
"16","Air","2015","21,513"
"16","Air","2016","21,573"
"16","Air","2017","22,598"
"16","Air","2018","24,042"
"16","Air","2019","23,723"
"16","Air","2020","22,989"
"16","Air","2021","26,087"
"16","Air","2022","27,327"
"16","Air","2023","28,533"
"16","Air","2024","30,604"
"17","Water","1959","704"
"17","Water","1960","744"
"17","Water","1961","775"
"17","Water","1962","825"
"17","Water","1963","845"
"17","Water","1964","868"
"17","Water","1965","912"
"17","Water","1966","948"
"17","Water","1967","1,078"
"17","Water","1968","1,128"
"17","Water","1969","1,146"
"17","Water","1970","1,227"
"17","Water","1971","1,383"
"17","Water","1972","1,531"
"17","Water","1973","1,687"
"17","Water","1974","1,881"
"17","Water","1975","2,011"
"17","Water","1976","2,087"
"17","Water","1977","2,329"
"17","Water","1978","2,594"
"17","Water","1979","2,980"
"17","Water","1980","3,301"
"17","Water","1981","3,605"
"17","Water","1982","3,892"
"17","Water","1983","4,404"
"17","Water","1984","4,701"
"17","Water","1985","4,737"
"17","Water","1986","4,417"
"17","Water","1987","4,552"
"17","Water","1988","4,897"
"17","Water","1989","4,979"
"17","Water","1990","5,346"
"17","Water","1991","5,973"
"17","Water","1992","5,954"
"17","Water","1993","6,065"
"17","Water","1994","6,188"
"17","Water","1995","5,984"
"17","Water","1996","6,066"
"17","Water","1997","5,991"
"17","Water","1998","5,446"
"17","Water","1999","5,767"
"17","Water","2000","6,094"
"17","Water","2001","6,313"
"17","Water","2002","6,523"
"17","Water","2003","8,356"
"17","Water","2004","8,657"
"17","Water","2005","9,271"
"17","Water","2006","9,831"
"17","Water","2007","9,089"
"17","Water","2008","10,572"
"17","Water","2009","10,954"
"17","Water","2010","12,040"
"17","Water","2011","12,977"
"17","Water","2012","12,745"
"17","Water","2013","12,275"
"17","Water","2014","12,523"
"17","Water","2015","12,234"
"17","Water","2016","11,711"
"17","Water","2017","12,522"
"17","Water","2018","12,762"
"17","Water","2019","13,746"
"17","Water","2020","13,078"
"17","Water","2021","14,715"
"17","Water","2022","16,552"
"17","Water","2023","17,166"
"17","Water","2024","18,209"
"18","Transit and railroad","1959","0"
"18","Transit and railroad","1960","0"
"18","Transit and railroad","1961","0"
"18","Transit and railroad","1962","0"
"18","Transit and railroad","1963","12"
"18","Transit and railroad","1964","10"
"18","Transit and railroad","1965","18"
"18","Transit and railroad","1966","24"
"18","Transit and railroad","1967","26"
"18","Transit and railroad","1968","47"
"18","Transit and railroad","1969","58"
"18","Transit and railroad","1970","75"
"18","Transit and railroad","1971","150"
"18","Transit and railroad","1972","316"
"18","Transit and railroad","1973","388"
"18","Transit and railroad","1974","461"
"18","Transit and railroad","1975","1,229"
"18","Transit and railroad","1976","1,468"
"18","Transit and railroad","1977","1,987"
"18","Transit and railroad","1978","2,133"
"18","Transit and railroad","1979","2,550"
"18","Transit and railroad","1980","3,102"
"18","Transit and railroad","1981","2,767"
"18","Transit and railroad","1982","2,885"
"18","Transit and railroad","1983","2,486"
"18","Transit and railroad","1984","2,494"
"18","Transit and railroad","1985","2,206"
"18","Transit and railroad","1986","1,781"
"18","Transit and railroad","1987","1,827"
"18","Transit and railroad","1988","2,033"
"18","Transit and railroad","1989","1,892"
"18","Transit and railroad","1990","1,715"
"18","Transit and railroad","1991","1,813"
"18","Transit and railroad","1992","2,213"
"18","Transit and railroad","1993","2,253"
"18","Transit and railroad","1994","2,806"
"18","Transit and railroad","1995","2,528"
"18","Transit and railroad","1996","2,298"
"18","Transit and railroad","1997","2,309"
"18","Transit and railroad","1998","1,622"
"18","Transit and railroad","1999","1,321"
"18","Transit and railroad","2000","1,422"
"18","Transit and railroad","2001","1,424"
"18","Transit and railroad","2002","2,121"
"18","Transit and railroad","2003","1,978"
"18","Transit and railroad","2004","2,196"
"18","Transit and railroad","2005","2,315"
"18","Transit and railroad","2006","2,127"
"18","Transit and railroad","2007","1,980"
"18","Transit and railroad","2008","2,194"
"18","Transit and railroad","2009","2,669"
"18","Transit and railroad","2010","3,353"
"18","Transit and railroad","2011","2,950"
"18","Transit and railroad","2012","2,460"
"18","Transit and railroad","2013","2,383"
"18","Transit and railroad","2014","2,315"
"18","Transit and railroad","2015","2,437"
"18","Transit and railroad","2016","2,553"
"18","Transit and railroad","2017","2,867"
"18","Transit and railroad","2018","3,079"
"18","Transit and railroad","2019","2,654"
"18","Transit and railroad","2020","20,185"
"18","Transit and railroad","2021","22,282"
"18","Transit and railroad","2022","25,919"
"18","Transit and railroad","2023","12,748"
"18","Transit and railroad","2024","10,916"
"19","Space","1959","150"
"19","Space","1960","323"
"19","Space","1961","444"
"19","Space","1962","928"
"19","Space","1963","1,801"
"19","Space","1964","2,307"
"19","Space","1965","2,713"
"19","Space","1966","2,614"
"19","Space","1967","1,933"
"19","Space","1968","1,925"
"19","Space","1969","1,758"
"19","Space","1970","2,181"
"19","Space","1971","2,556"
"19","Space","1972","2,631"
"19","Space","1973","2,552"
"19","Space","1974","3,223"
"19","Space","1975","3,589"
