series,subseries,year,source_type,source_table,source_line_or_column,citation,provenance_class_raw,workpackage,note
W,W,1995,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1996,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1997,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1998,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,1999,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2000,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2001,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2002,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2003,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2004,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2005,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2006,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2007,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2008,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2009,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2010,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2011,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2012,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2013,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2014,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2015,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2016,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2017,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2018,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2019,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2020,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2021,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2022,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2023,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
W,W,2024,BEA,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,W = total compensation of employees,BEA NIPA Table 2.1 (T20100) line 2 / total; billions USD,raw-source,S506_STEP_TABLE,Total Employee Compensation (NIPA T2.1)
XS001,,1948,book,Table 7.1 (b=1-(Pn/S*)),Ch7 p.~200,ST 1994,1 - (Table7.1 Pn / S505-A),WP-E,S505-A reproduces book S* exactly; residual 0.0036
XS001,,1958,book,Table 7.1,Ch7 p.~200,ST 1994,1 - (Table7.1 Pn / S505-A),WP-E,residual 0.0031
XS001,,1970,book,Table 7.1,Ch7 p.~200,ST 1994,1 - (Table7.1 Pn / S505-A),WP-E,residual 0.0020
XS001,,1980,book,Table 7.1,Ch7 p.~200,ST 1994,1 - (Table7.1 Pn / S505-A),WP-E,residual 0.0029
XS001,,1989,book,Table 7.1,Ch7 p.~200,ST 1994,1 - (Table7.1 Pn / S505-A),WP-E,residual 0.0030
XS002,,1958,book,Table I.1 Line 23 (S*/V* from Table H.1),App.I p.~326,ST 1994,S506-A passthrough,WP-E,exact reproduction (abs err 0.0000)
XS002,,1963,book,Table I.1 Line 23,App.I p.~326,ST 1994,S506-A passthrough,WP-E,exact reproduction
XS002,,1967,book,Table I.1 Line 23,App.I p.~326,ST 1994,S506-A passthrough,WP-E,exact reproduction
XS002,,1972,book,Table I.1 Line 23,App.I p.~326,ST 1994,S506-A passthrough,WP-E,exact reproduction
XS002,,1977,book,Table I.1 Line 23,App.I p.~326,ST 1994,S506-A passthrough,WP-E,exact reproduction
XS002,S*/V* at benchmark,1958,book,BOOK Appendix H Table H.1 (KB table_035_036_02_part1.csv); our value identical,,BOOK Appendix H Table H.1 (KB table_035_036_02_part1.csv); our value identical,book,WP-C,de-tautologized: anchor moved from own chopped to the book table
XS002,S*/V* at benchmark,1963,book,book Table H.1,,book Table H.1,book,WP-C,
XS002,S*/V* at benchmark,1967,book,book Table H.1,,book Table H.1,book,WP-C,
XS002,S*/V* at benchmark,1972,book,book Table H.1,,book Table H.1,book,WP-C,
XS002,S*/V* at benchmark,1977,book,book Table H.1,,book Table H.1,book,WP-C,
XS003,,1948,book,Table I.1 Line 24 (eu),App.I p.~326,ST 1994,(hu/hp L18 / ecu/ecp L21)*(1+S506)-1,WP-E,per-year hu/hp; residual +0.0084 (+0.62%)
XS003,,1989,book,Table I.1 Line 24 (eu),App.I p.~326,ST 1994,(hu/hp L18 / ecu/ecp L21)*(1+S506)-1,WP-E,residual +0.0256 (+1.08%); book 2-dp rounding
XS003,eu endpoint,1948,identity,BOOK Table I.1 Line 24 printed (KB table_035_036_04_part1.csv); ours 1.3416 (identity on printed L18/L21 inputs),,BOOK Table I.1 Line 24 printed (KB table_035_036_04_part1.csv); ours 1.3416 (identity on printed L18/L21 inputs),book,WP-C,0.6% wedge = input print rounding
XS003,eu endpoint,1989,book,BOOK Table I.1 Line 24 printed; ours 2.4056 = (0.99/1.00)x(1+2.44)-1 EXACTLY,,BOOK Table I.1 Line 24 printed; ours 2.4056 = (0.99/1.00)x(1+2.44)-1 EXACTLY,book,WP-C,+1.1% wedge = book's unrounded internal Line 22 (~0.98); DIV-024 closed (DIV-C13)
XS003,identity reproduction max error,all_42_years,identity,V03_XS003 identity check vs printed Line 18/21 inputs + S506,,V03_XS003 identity check vs printed Line 18/21 inputs + S506,identity_exact,WP-C,<1e-9
XS004,,1948,book,Table J.1 Line 2 (q* index 1948=100),App.J p.~334,ST 1994,index(1948=100) of real TP*/Lp,WP-E,rebased base; exact
XS004,,1953,book,Table J.1 Line 2,App.J p.~334,ST 1994,index(1948=100) of real TP*/Lp,WP-E,per-worker vs per-hour; residual -2.60 (-2.10%)
XS004,,1958,book,Table J.1 Line 2,App.J p.~334,ST 1994,index(1948=100) of real TP*/Lp,WP-E,residual -4.22 (-2.86%)
XS004,,1961,book,Table J.1 Line 2,App.J p.~334,ST 1994,index(1948=100) of real TP*/Lp,WP-E,residual -1.58 (-1.00%)
XS1001,,1952,book,Table V (Labor and Non-Labor Portions of Total Taxes),p.98 (Labor col),Tonak 1984,verbatim digitization; corroborated vs independent HDARP chunk_12,WP-E,billions USD; source CSV matches Table V 0/29
XS1001,,1960,book,Table V,p.98 (Labor col),Tonak 1984,verbatim digitization; corroborated vs HDARP chunk_12,WP-E,added anchor
XS1001,,1970,book,Table V,p.98 (Labor col),Tonak 1984,verbatim digitization; corroborated vs HDARP chunk_12,WP-E,1970 labor==non-labor crossover year
XS1001,,1980,book,Table V,p.98 (Labor col),Tonak 1984,verbatim digitization; corroborated vs HDARP chunk_12,WP-E,terminal year
XS1002,,1952,book,Table X (Net Tax Paid by Labor),p.113 (Net Tax col 3),Tonak 1984,verbatim digitization; corroborated vs independent HDARP chunk_13,WP-E,billions USD; source CSV matches Table X 0/29
XS1002,,1975,book,Table X,p.113 (Net Tax col 3),Tonak 1984,verbatim digitization; corroborated vs HDARP chunk_13,WP-E,single negative year (sign-flip anchor)
XS1002,,1980,book,Table X,p.113 (Net Tax col 3),Tonak 1984,verbatim digitization; corroborated vs HDARP chunk_13,WP-E,terminal year
XS1101,net transfer rate 1975,1975,book,text (verbatim),p.190,"Shaikh & Tonak 1987, Imperiled Economy",external,WP-B,author text-stated (+5.4% 1975); our +0.0207
XS1101,net transfer rate 1985,1985,book,text (verbatim),p.190,Shaikh & Tonak 1987,external,WP-B,author text-stated (-11.0% 1985); our -0.0181; Tonak flagged 1987 table errors
XS1102,benefit rate B1/EC 1952,1952,book,Table N.2 'Benefit rate (B1/EC)',p.359 / table_037_038_15.csv,S&T 1994 App.N,book,WP-B,was ST1987 Fig-2 read; our 0.223 (doc divergence)
XS1102,benefit rate B1/EC 1964,1964,book,Table N.2,p.359 / table_037_038_15.csv,S&T 1994 App.N,book,WP-B,our 0.244; ST2002 appendix corroborates 0.19
XS1102,benefit rate B1/EC 1989,1989,book,Table N.2,p.359 / table_037_038_17.csv,S&T 1994 App.N,book,WP-B,our 0.330
XS1103,tax rate T1/EC 1952,1952,book,Table N.2 'Tax rate (T1/EC)',p.359 / table_037_038_15.csv,S&T 1994 App.N,book,WP-B,was ST1987 Fig-2 read; our 0.271 (doc divergence)
XS1103,tax rate T1/EC 1964,1964,book,Table N.2,p.359 / table_037_038_15.csv,S&T 1994 App.N,book,WP-B,our 0.299; ST2002 appendix T/EC 0.20 corroborates
XS1103,tax rate T1/EC 1989,1989,book,Table N.2,p.359 / table_037_038_17.csv,S&T 1994 App.N,book,WP-B,our 0.363
XS1201,NSW/GDP 1964,1964,BEA,reconstruction: NSW$ (App.) / BEA GDP,pp.258-265 (NSW$) / BEA,"Shaikh & Tonak 2002/2000, PECC Ch.29",external_reconstruction,WP-B,NO published NSW/GDP table exists; -3.49/685; prior -0.0167 was wrong (NSW/EC w/ 1954 EC)
XS1201,NSW/GDP 1975,1975,book,reconstruction NSW$/GDP,pp.258-265 / BEA,S&T 2002 Ch.29,external_reconstruction,WP-B,47.83/1688=+2.8% matches digitized red line (FromTonak image1.png); our +0.0117
XS1201,NSW/GDP 2010,2010,paper,Table 2 / text,p.8 / WP453,Moos 2017 (=2019 RRPE),external,WP-B,Moos 2010 peak 8.6% of GDP
XS1202,NSW/EC 1964,1964,book,appendix 'Net Social Wage Ratio' row,pp.258-265,Shaikh & Tonak 2002 Ch.29,external,WP-B,table-grade; prior -0.0167 used 1954 EC 209.37 (mislabel); real EC 370.99; our -0.0547
XS1202,NSW/EC 1975,1975,book,appendix NSW/EC row,pp.258-265,S&T 2002 Ch.29,external,WP-B,prior +0.09 was Fig-29.3 over-read; our +0.0207
XS1202,NSW/EC 1997,1997,book,appendix NSW/EC row,pp.258-265,S&T 2002 Ch.29,external,WP-B,our -0.0203; appendix mean 1952-97 = -0.60% ('a mere 0.6 percent')
XS1301,NSW/GDP summary stats,,paper,Table 2 (max),p.8 / WP453,Moos 2017 == 2019 RRPE 51(4):581-605 DOI 10.1177/0486613419848097,external_summary_stat,WP-B,Moos publishes NO annual table; annual refvals are project reconstruction (tautological)
XS1302,NSW/EC summary stats,,paper,Table 2 (max 2010),p.8 / WP453,Moos 2017 == 2019 RRPE,external_summary_stat,WP-B,min -0.022 median 0.024 mean 0.037 max 0.161
XS1304,overlap mean 1959-1997,,paper,Table 1 (Moos mean),p.? / WP453,Moos 2017 == 2019 RRPE,external_summary_stat,WP-B,Moos overlap mean 0.011 vs ST 0.000
XS1305,structural shift stat,,paper,Table 3 / text,WP453,Moos 2017 == 2019 RRPE,external_summary_stat,WP-B,pre-2000 ~0% vs post-2001 ~5% of GDP
XS1401,,1948,paper,col e_mohun (=S_star/V_star_hours),n/a,Mohun_mohun_exploitation_rates_1948_1989_CORRECTED.csv (reconstruction),load pass-through,WP-E,tautological refval; concept anchor Mohun 2005 Fig 4 (not year-matched)
XS1402,,1948,paper,col Lp_mohun_L_ratio,n/a,Mohun_mohun_employment_annual_1948_1989.csv (reconstruction),load pass-through,WP-E,tautological refval; concept anchor Mohun 2005 Fig 2 / Table 2 (not year-matched)
XS1403,,1948,paper,col V_star_mohun ($thousands),n/a,Mohun_mohun_variable_capital_1948_1989_CORRECTED.csv (reconstruction),load pass-through,WP-E,tautological refval; concept anchor Mohun 2005 Table 3 + eqs 5-7 (NOT Table 2); not year-matched
XS1404,,1948,identity,Table 5.7 (numerator),S506 book anchor 1948=1.7,ST 1994 (S506 book refval) / XS1401 reconstruction,identity S506-A/XS1401-A; numerator book-anchored,WP-E,re-baselined; was tautological copy of own output
XS1404,,1989,identity,Table 5.7 (numerator),S506 book anchor 1989=2.44,ST 1994 (S506 book refval) / XS1401 reconstruction,identity S506-A/XS1401-A; numerator book-anchored,WP-E,re-baselined; was tautological copy of own output
XS1404,,mean_1948_1989,pipeline,n/a,n/a,computed series statistic,arithmetic mean of XS1404-A,WP-E,registry mean=1.61 fabricated -> removed
XS1501,,1948,identity,Luw_mohun column,n/a (predecessor-build CSV),Mohun_unproductive_decomposition_1948_1989.csv,load_source_column,WP-E,OLD refval 6426.4746 is TAUTOLOGICAL (== source == output). Mohun 2013 has NO level table; only Fig 2 shares. Replace with identity check.
XS1501,,1964,paper,Fig 2 (shares),"Fig 2, Sec 4.1 (pp.355-379)",Mohun 2013 Figure 2,share_vs_level_mismatch,WP-E,Shipped Luw/L(1964)=0.203 does NOT reproduce Mohun's published 25.1% unprod-WC employment share.
XS1502,,1948,identity,Lum_mohun column,n/a (predecessor-build CSV),Mohun_unproductive_decomposition_1948_1989.csv,load_source_column,WP-E,OLD refval 7669.3547 is TAUTOLOGICAL. Mohun 2013 has NO level table; only Fig 3 shares. Replace with identity check.
XS1502,,1964,paper,Fig 3 (shares),"Fig 3, Sec 4.2 (pp.355-379)",Mohun 2013 Figure 3,share_vs_level_mismatch,WP-E,Shipped Lum/L(1964)=0.244 does NOT reproduce Mohun's published 16.8% supervisory employment share (shipped puts far more of Lu into managerial).
XS1503,,1948,identity,Lu_mohun column,n/a (predecessor-build CSV),Mohun_unproductive_decomposition_1948_1989.csv,load_source_column,WP-E,OLD refval 14095.8293 is TAUTOLOGICAL. Independent check = identity XS1501+XS1502=XS1503 (max|diff|=7.28e-12 over 1948-1989).
XS1503,,1964,paper,Fig 1 (shares),"Fig 1, Sec 3 (pp.355-379)",Mohun 2013 Figure 1,share_vs_level_mismatch,WP-E,"Shipped Lu/L(1964)=0.447 roughly consistent with Mohun's ~42%, but series is 1948-1989 not Mohun's 1964-2010."
XS1504,,1964,paper,Fig 1 (shares),"Fig 1, Sec 3 (pp.355-379)",Mohun 2013 Figure 1 -> Lu/Lp,ratio_from_share_anchor,WP-E,Paper anchor Lu/Lp(1964)=0.42/0.58=0.724; shipped data=0.8085 -> +12.3% divergence (different unproductive boundary). NOT a PASS -> DIV-C02.
XS1504,,2010,paper,Fig 1 (shares),"Fig 1, Sec 3 (pp.355-379)",Mohun 2013 Figure 1 -> Lu/Lp,ratio_from_share_anchor,WP-E,Actual 2010 share 47.5% -> 0.905. OLD refval 0.96 was mis-derived from 2003 PEAK share (49% -> 0.961). Data ends 1989 so 2010 is UNREACHABLE -> remove refval.
XS1601,,1980,paper,none (no annual ls table published),Figures 7-11 underlie,K&T 2022 (RRPE 54(4):479-500),tautological_proxy_output,WP-E,reference_value = P02 WB-VA proxy output (industry_va+0.5*services_va)/100; NOT an independent anchor. K&T print no annual labour-share table.
XS1601,,2019,paper,none (no annual ls table published),Figures 7-11 underlie,K&T 2022 (RRPE 54(4):479-500),tautological_proxy_output,WP-E,reference_value = P02 WB-VA proxy output; rises vs K&T's declining ls.
XS1601,,aggregate,paper,table_descriptions.md Statistical Summary,RRPE 54(4):479-500,K&T 2022 Statistical Summary,max 45.3%),WP-E,independent_aggregate_anchor
XS1602,,1980,paper,none (Figure 9 only; not tabulated),Figure 9,K&T 2022 (RRPE 54(4):479-500),tautological_proxy_output,WP-E,reference_value = P02 WB (govt_consumption-tax_revenue)/100 proxy output; NOT independent. Figure 9 reads ~-1% for 1980.
XS1602,,2019,paper,none (Figure 9 only; not tabulated),Figure 9,K&T 2022 (RRPE 54(4):479-500),tautological_proxy_output,WP-E,reference_value = proxy output; far milder than K&T worst-period ~-0.02/-0.025 (2014-2019).
XS1602,,aggregate,paper,full_transcription.md L37,RRPE 54(4):479-500,K&T 2022 Abstract/Section 5.1,independent_aggregate_anchor,WP-E,"Verbatim independent anchor. Proxy mean -0.0299 over 30/40 yrs (10 NaN: 1982,1999-2007). BLOCKED-G2 for year-level rebuild."
XS1701,,1972,paper,Table 2 (Rate of surplus-value and value composition of capital),p.15 S/TV col,Cronin 2001,verbatim digitization (percent); corroborated vs HDARP tables.csv,WP-E,units fixed decimal->percent
XS1701,,1984,paper,Table 2,p.15 S/TV col,Cronin 2001,verbatim digitization (percent),WP-E,added anchor
XS1701,,1989,paper,Table 2,p.15 S/TV col,Cronin 2001,verbatim digitization (percent),WP-E,
XS1701,,1995,paper,Table 2,p.15 S/TV col,Cronin 2001,verbatim digitization (percent),WP-E,terminal year
XS1702,,1972,paper,Table 2,p.15 s/v col,Cronin 2001,verbatim digitization (percent); corroborated vs HDARP tables.csv,WP-E,units fixed decimal->percent
XS1702,,1984,paper,Table 2,p.15 s/v col,Cronin 2001,verbatim digitization (percent),WP-E,Rogernomics structural break
XS1702,,1989,paper,Table 2,p.15 s/v col,Cronin 2001,verbatim digitization (percent),WP-E,added anchor
XS1702,,1995,paper,Table 2,p.15 s/v col,Cronin 2001,verbatim digitization (percent),WP-E,terminal year
XS1703,,1972,paper,Table 2,p.15 c/v col,Cronin 2001,verbatim digitization (percent); corroborated vs HDARP tables.csv,WP-E,units fixed decimal->percent
XS1703,,1984,paper,Table 2,p.15 c/v col,Cronin 2001,verbatim digitization (percent),WP-E,
XS1703,,1989,paper,Table 2,p.15 c/v col,Cronin 2001,verbatim digitization (percent),WP-E,post write-off trough (added anchor)
XS1703,,1995,paper,Table 2,p.15 c/v col,Cronin 2001,verbatim digitization (percent),WP-E,terminal year
XS1704,,1972,paper,Table 1 (NZSNA in classical categories $m),p.11 Total value col,Cronin 2001,verbatim digitization; corroborated vs HDARP tables.csv,WP-E,millions NZD; source CSV matches Table 1 0/24
XS1704,,1984,paper,Table 1,p.11 Total value col,Cronin 2001,verbatim digitization,WP-E,added anchor
XS1704,,1989,paper,Table 1,p.11 Total value col,Cronin 2001,verbatim digitization,WP-E,added anchor
XS1704,,1995,paper,Table 1,p.11 Total value col,Cronin 2001,verbatim digitization,WP-E,terminal year
matrix_cache,1958 L identity max err,1958,pipeline,REBUILD_VALIDATION.json,,REBUILD_VALIDATION.json,matrix_internal,WP-C,all 11 vintages < 2e-15
matrix_cache,1977 mean multiplier,1977,pipeline,REBUILD_VALIDATION.json,,REBUILD_VALIDATION.json,matrix_internal,WP-C,defective cache: ~70.8 (P2)
matrix_cache,X-recovery method error (median per-sector),1967,pipeline,cross-validation vs exact 1967 X (log-corr 0.909),,cross-validation vs exact 1967 X (log-corr 0.909),measured_bound,WP-C,DIV-C14
